"","Subject_ID","Age","Gender","Session","Trial","Advisor","stm_Coh","stm_Dir","Decicion_1","Confidence_1","RT_1","Accuracy_1","Score_1","Score_2","Decision_2","Confidence_2","RT_2","Accuracy_2","avd_Decision","adv_Confidence","adv_Accuracy","abs_conf_1","Calibration","Resolution","Benefit","crit_Susceptibility"
"7432",31,23,1,2,232,2,0.049903,0,1,0.7,417,0,2,68,0,-0.6,2792,1,0,-0.6,1,0.7,-0.2783992,0.0984015,66,0.073462632766903
"7433",31,23,1,2,233,2,0.049903,0,0,-0.7,511,1,82,100,0,-1,2551,1,0,-0.8,1,0.7,-0.2783992,0.0984015,18,0.073462632766903
"7434",31,23,1,2,234,2,0.049903,1,1,1,836,1,100,100,1,1,2441,1,1,0.9,1,1,-0.2783992,0.0984015,0,0.073462632766903
"7435",31,23,1,2,235,2,0.049903,0,0,-0.8,535,1,92,-62,1,0.9,3815,0,1,0.9,0,0.8,-0.2783992,0.0984015,-154,0.073462632766903
"7436",31,23,1,2,236,2,0.049903,0,0,-0.8,540,1,92,100,0,-1,2335,1,0,-0.6,1,0.8,-0.2783992,0.0984015,8,0.073462632766903
"7437",31,23,1,2,237,2,0.049903,0,0,-1,1065,1,100,100,0,-1,2405,1,0,-0.7,1,1,-0.2783992,0.0984015,0,0.073462632766903
"7438",31,23,1,2,238,2,0.049903,1,0,-0.6,779,0,28,82,1,0.7,2649,1,1,0.9,1,0.6,-0.2783992,0.0984015,54,0.073462632766903
"7439",31,23,1,2,239,2,0.049903,1,1,0.7,560,1,82,100,1,1,2455,1,1,0.8,1,0.7,-0.2783992,0.0984015,18,0.073462632766903
"7440",31,23,1,2,240,2,0.049903,0,0,-0.9,577,1,98,100,0,-1,2227,1,0,-1,1,0.9,-0.2783992,0.0984015,2,0.073462632766903
"7441",32,22,0,1,1,2,0.077,1,1,0.7,1290,1,82,82,1,0.7,4070,1,1,0.7,1,0.7,0.3633199,0.008202717,0,0.126767857275384
"7442",32,22,0,1,2,2,0.077,1,1,0.8,1334,1,92,82,1,0.7,3319,1,0,-0.7,0,0.8,0.3633199,0.008202717,-10,0.126767857275384
"7443",32,22,0,1,3,2,0.077,1,0,-0.8,848,0,-28,-28,0,-0.8,3613,0,1,0.9,1,0.8,0.3633199,0.008202717,0,0.126767857275384
"7444",32,22,0,1,4,2,0.077,1,0,-0.7,638,0,2,92,1,0.8,3378,1,1,0.9,1,0.7,0.3633199,0.008202717,90,0.126767857275384
"7445",32,22,0,1,5,2,0.077,1,1,0.7,683,1,82,82,1,0.7,2658,1,0,-0.6,0,0.7,0.3633199,0.008202717,0,0.126767857275384
"7446",32,22,0,1,6,2,0.077,0,0,-0.7,506,1,82,68,0,-0.6,2436,1,1,0.6,0,0.7,0.3633199,0.008202717,-14,0.126767857275384
"7447",32,22,0,1,7,2,0.077,1,0,-0.8,709,0,-28,-28,0,-0.8,2744,0,1,1,1,0.8,0.3633199,0.008202717,0,0.126767857275384
"7448",32,22,0,1,8,2,0.077,0,0,-0.8,714,1,92,92,0,-0.8,3034,1,0,-0.8,1,0.8,0.3633199,0.008202717,0,0.126767857275384
"7449",32,22,0,1,9,2,0.077,1,0,-0.7,714,0,2,2,0,-0.7,2524,0,1,0.9,1,0.7,0.3633199,0.008202717,0,0.126767857275384
"7450",32,22,0,1,10,2,0.077,0,0,-0.7,620,1,82,82,0,-0.7,2240,1,0,-0.8,1,0.7,0.3633199,0.008202717,0,0.126767857275384
"7451",32,22,0,1,11,2,0.077,1,1,0.7,556,1,82,82,1,0.7,2452,1,1,0.8,1,0.7,0.3633199,0.008202717,0,0.126767857275384
"7452",32,22,0,1,12,2,0.077,0,0,-0.7,1083,1,82,82,0,-0.7,2683,1,0,-0.6,1,0.7,0.3633199,0.008202717,0,0.126767857275384
"7453",32,22,0,1,13,2,0.077,1,0,-0.6,1049,0,28,82,1,0.7,3029,1,1,0.7,1,0.6,0.3633199,0.008202717,54,0.126767857275384
"7454",32,22,0,1,14,2,0.077,1,1,0.8,713,1,92,98,1,0.9,2668,1,1,1,1,0.8,0.3633199,0.008202717,6,0.126767857275384
"7455",32,22,0,1,15,2,0.077,0,0,-0.8,1016,1,92,98,0,-0.9,2766,1,0,-0.9,1,0.8,0.3633199,0.008202717,6,0.126767857275384
"7456",32,22,0,1,16,2,0.077,1,0,-0.8,766,0,-28,82,1,0.7,3110,1,1,0.8,1,0.8,0.3633199,0.008202717,110,0.126767857275384
"7457",32,22,0,1,17,2,0.077,1,1,0.7,613,1,82,92,1,0.8,2223,1,1,1,1,0.7,0.3633199,0.008202717,10,0.126767857275384
"7458",32,22,0,1,18,2,0.077,1,1,0.6,445,1,68,82,1,0.7,2240,1,1,0.8,1,0.6,0.3633199,0.008202717,14,0.126767857275384
"7459",32,22,0,1,19,2,0.077,1,1,0.8,930,1,92,92,1,0.8,3035,1,1,0.8,1,0.8,0.3633199,0.008202717,0,0.126767857275384
"7460",32,22,0,1,20,2,0.077,1,1,0.7,596,1,82,68,1,0.6,2381,1,1,0.6,1,0.7,0.3633199,0.008202717,-14,0.126767857275384
"7461",32,22,0,1,21,2,0.077,1,1,0.7,404,1,82,92,1,0.8,2390,1,1,0.9,1,0.7,0.3633199,0.008202717,10,0.126767857275384
"7462",32,22,0,1,22,2,0.077,1,1,0.6,306,1,68,28,0,-0.6,2791,0,0,-0.7,0,0.6,0.3633199,0.008202717,-40,0.126767857275384
"7463",32,22,0,1,23,2,0.077,1,1,0.6,472,1,68,82,1,0.7,2227,1,1,1,1,0.6,0.3633199,0.008202717,14,0.126767857275384
"7464",32,22,0,1,24,2,0.077,0,0,-0.8,626,1,92,28,1,0.6,3091,0,1,0.7,0,0.8,0.3633199,0.008202717,-64,0.126767857275384
"7465",32,22,0,1,25,2,0.077,0,0,-0.8,756,1,92,92,0,-0.8,2291,1,0,-0.9,1,0.8,0.3633199,0.008202717,0,0.126767857275384
"7466",32,22,0,1,26,2,0.077,1,1,0.6,404,1,68,92,1,0.8,2154,1,1,1,1,0.6,0.3633199,0.008202717,24,0.126767857275384
"7467",32,22,0,1,27,2,0.077,0,0,-1,1185,1,100,92,0,-0.8,3400,1,1,0.6,0,1,0.3633199,0.008202717,-8,0.126767857275384
"7468",32,22,0,1,28,2,0.077,0,0,-0.8,726,1,92,100,0,-1,2611,1,0,-1,1,0.8,0.3633199,0.008202717,8,0.126767857275384
"7469",32,22,0,1,29,2,0.077,1,1,0.6,346,1,68,68,1,0.6,2246,1,0,-0.7,0,0.6,0.3633199,0.008202717,0,0.126767857275384
"7470",32,22,0,1,30,2,0.077,1,1,0.8,716,1,92,98,1,0.9,2531,1,1,0.9,1,0.8,0.3633199,0.008202717,6,0.126767857275384
"7471",32,22,0,1,31,2,0.077,1,0,-1,1120,0,-100,-62,0,-0.9,4200,0,1,0.7,1,1,0.3633199,0.008202717,38,0.126767857275384
"7472",32,22,0,1,32,2,0.077,1,1,0.7,500,1,82,92,1,0.8,2045,1,1,1,1,0.7,0.3633199,0.008202717,10,0.126767857275384
"7473",32,22,0,1,33,2,0.077,0,0,-1,955,1,100,100,0,-1,2606,1,0,-0.6,1,1,0.3633199,0.008202717,0,0.126767857275384
"7474",32,22,0,1,34,2,0.077,0,0,-0.8,818,1,92,92,0,-0.8,2458,1,0,-0.6,1,0.8,0.3633199,0.008202717,0,0.126767857275384
"7475",32,22,0,1,35,2,0.077,1,0,-0.8,753,0,-28,92,1,0.8,3139,1,1,1,1,0.8,0.3633199,0.008202717,120,0.126767857275384
"7476",32,22,0,1,36,2,0.077,0,0,-0.7,527,1,82,82,0,-0.7,2187,1,0,-0.6,1,0.7,0.3633199,0.008202717,0,0.126767857275384
"7477",32,22,0,1,37,2,0.077,1,1,0.8,644,1,92,98,1,0.9,2339,1,1,1,1,0.8,0.3633199,0.008202717,6,0.126767857275384
"7478",32,22,0,1,38,2,0.077,1,1,1,870,1,100,100,1,1,2816,1,0,-0.6,0,1,0.3633199,0.008202717,0,0.126767857275384
"7479",32,22,0,1,39,2,0.077,1,1,0.8,523,1,92,92,1,0.8,2533,1,1,0.8,1,0.8,0.3633199,0.008202717,0,0.126767857275384
"7480",32,22,0,1,40,2,0.077,1,1,0.7,645,1,82,82,1,0.7,2235,1,1,0.8,1,0.7,0.3633199,0.008202717,0,0.126767857275384
"7481",32,22,0,1,41,2,0.077,1,1,0.9,747,1,98,98,1,0.9,2382,1,0,-0.7,0,0.9,0.3633199,0.008202717,0,0.126767857275384
"7482",32,22,0,1,42,2,0.077,0,0,-0.7,719,1,82,92,0,-0.8,2244,1,0,-0.8,1,0.7,0.3633199,0.008202717,10,0.126767857275384
"7483",32,22,0,1,43,2,0.077,0,0,-0.8,612,1,92,100,0,-1,2827,1,0,-1,1,0.8,0.3633199,0.008202717,8,0.126767857275384
"7484",32,22,0,1,44,2,0.077,0,0,-1,1155,1,100,2,1,0.7,3635,0,1,0.7,0,1,0.3633199,0.008202717,-98,0.126767857275384
"7485",32,22,0,1,45,2,0.077,1,1,0.9,626,1,98,98,1,0.9,2066,1,1,0.6,1,0.9,0.3633199,0.008202717,0,0.126767857275384
"7486",32,22,0,1,46,2,0.077,1,1,1,1073,1,100,100,1,1,2523,1,1,0.9,1,1,0.3633199,0.008202717,0,0.126767857275384
"7487",32,22,0,1,47,2,0.077,0,1,0.9,712,0,-62,-62,1,0.9,2527,0,0,-0.8,1,0.9,0.3633199,0.008202717,0,0.126767857275384
"7488",32,22,0,1,48,2,0.077,0,0,-0.8,790,1,92,92,0,-0.8,2180,1,0,-0.9,1,0.8,0.3633199,0.008202717,0,0.126767857275384
"7489",32,22,0,1,49,2,0.077,1,1,0.8,688,1,92,-28,0,-0.8,3023,0,0,-0.9,0,0.8,0.3633199,0.008202717,-120,0.126767857275384
"7490",32,22,0,1,50,2,0.077,1,1,1,877,1,100,100,1,1,2352,1,1,0.8,1,1,0.3633199,0.008202717,0,0.126767857275384
"7491",32,22,0,1,51,2,0.077,1,1,0.8,705,1,92,92,1,0.8,2275,1,1,0.6,1,0.8,0.3633199,0.008202717,0,0.126767857275384
"7492",32,22,0,1,52,2,0.077,1,1,1,963,1,100,100,1,1,2748,1,1,0.9,1,1,0.3633199,0.008202717,0,0.126767857275384
"7493",32,22,0,1,53,2,0.077,0,1,1,963,0,-100,-100,1,1,2628,0,0,-0.7,1,1,0.3633199,0.008202717,0,0.126767857275384
"7494",32,22,0,1,54,2,0.077,0,1,0.8,743,0,-28,-28,1,0.8,2118,0,1,0.7,0,0.8,0.3633199,0.008202717,0,0.126767857275384
"7495",32,22,0,1,55,2,0.077,1,1,0.8,708,1,92,98,1,0.9,2733,1,1,0.9,1,0.8,0.3633199,0.008202717,6,0.126767857275384
"7496",32,22,0,1,56,2,0.077,1,1,1,1040,1,100,100,1,1,2535,1,1,0.7,1,1,0.3633199,0.008202717,0,0.126767857275384
"7497",32,22,0,1,57,2,0.077,0,1,1,1017,0,-100,-100,1,1,2392,0,0,-0.7,1,1,0.3633199,0.008202717,0,0.126767857275384
"7498",32,22,0,1,58,2,0.077,1,1,0.8,585,1,92,92,1,0.8,2165,1,1,0.6,1,0.8,0.3633199,0.008202717,0,0.126767857275384
"7499",32,22,0,1,59,2,0.077,0,0,-0.9,727,1,98,92,0,-0.8,2832,1,0,-0.8,1,0.9,0.3633199,0.008202717,-6,0.126767857275384
"7500",32,22,0,1,60,2,0.077,1,1,0.7,439,1,82,100,1,1,2484,1,1,0.8,1,0.7,0.3633199,0.008202717,18,0.126767857275384
"7501",32,22,0,1,61,2,0.077,1,0,-0.7,451,0,2,82,1,0.7,2511,1,1,0.8,1,0.7,0.3633199,0.008202717,80,0.126767857275384
"7502",32,22,0,1,62,2,0.077,0,0,-0.9,739,1,98,98,0,-0.9,2434,1,0,-0.9,1,0.9,0.3633199,0.008202717,0,0.126767857275384
"7503",32,22,0,1,63,2,0.077,0,0,-0.9,852,1,98,82,0,-0.7,3428,1,1,0.6,0,0.9,0.3633199,0.008202717,-16,0.126767857275384
"7504",32,22,0,1,64,2,0.077,0,0,-0.9,855,1,98,100,0,-1,2390,1,0,-1,1,0.9,0.3633199,0.008202717,2,0.126767857275384
"7505",32,22,0,1,65,2,0.077,0,0,-1,886,1,100,100,0,-1,2556,1,0,-0.7,1,1,0.3633199,0.008202717,0,0.126767857275384
"7506",32,22,0,1,66,2,0.077,0,0,-0.8,530,1,92,100,0,-1,2350,1,0,-0.6,1,0.8,0.3633199,0.008202717,8,0.126767857275384
"7507",32,22,0,1,67,2,0.077,0,1,0.8,630,0,-28,2,1,0.7,2400,0,0,-0.6,1,0.8,0.3633199,0.008202717,30,0.126767857275384
"7508",32,22,0,1,68,2,0.077,0,0,-0.8,523,1,92,92,0,-0.8,1999,1,0,-0.7,1,0.8,0.3633199,0.008202717,0,0.126767857275384
"7509",32,22,0,1,69,2,0.077,1,1,0.8,629,1,92,92,1,0.8,2019,1,1,0.8,1,0.8,0.3633199,0.008202717,0,0.126767857275384
"7510",32,22,0,1,70,2,0.077,0,0,-1,785,1,100,100,0,-1,2530,1,0,-0.6,1,1,0.3633199,0.008202717,0,0.126767857275384
"7511",32,22,0,1,71,2,0.077,0,0,-1,1109,1,100,100,0,-1,2748,1,0,-0.7,1,1,0.3633199,0.008202717,0,0.126767857275384
"7512",32,22,0,1,72,2,0.077,1,1,0.8,747,1,92,100,1,1,2703,1,1,0.8,1,0.8,0.3633199,0.008202717,8,0.126767857275384
"7513",32,22,0,1,73,2,0.077,1,0,-0.6,599,0,28,92,1,0.8,2710,1,1,0.7,1,0.6,0.3633199,0.008202717,64,0.126767857275384
"7514",32,22,0,1,74,2,0.077,1,0,-0.8,802,0,-28,98,1,0.9,3347,1,1,0.8,1,0.8,0.3633199,0.008202717,126,0.126767857275384
"7515",32,22,0,1,75,2,0.077,0,1,0.9,839,0,-62,-62,1,0.9,3434,0,0,-1,1,0.9,0.3633199,0.008202717,0,0.126767857275384
"7516",32,22,0,1,76,2,0.077,0,0,-0.8,1045,1,92,92,0,-0.8,2735,1,0,-0.9,1,0.8,0.3633199,0.008202717,0,0.126767857275384
"7517",32,22,0,1,77,2,0.077,1,1,0.8,929,1,92,100,1,1,2599,1,1,0.9,1,0.8,0.3633199,0.008202717,8,0.126767857275384
"7518",32,22,0,1,78,2,0.077,0,0,-0.7,567,1,82,98,0,-0.9,2318,1,0,-0.8,1,0.7,0.3633199,0.008202717,16,0.126767857275384
"7519",32,22,0,1,79,2,0.077,0,1,1,782,0,-100,-100,1,1,2102,0,1,0.7,0,1,0.3633199,0.008202717,0,0.126767857275384
"7520",32,22,0,1,80,2,0.077,0,0,-0.7,1055,1,82,100,0,-1,2990,1,0,-0.9,1,0.7,0.3633199,0.008202717,18,0.126767857275384
"7521",32,22,0,1,81,2,0.077,0,1,1,936,0,-100,2,1,0.7,3076,0,0,-0.7,1,1,0.3633199,0.008202717,102,0.126767857275384
"7522",32,22,0,1,82,2,0.077,0,0,-0.8,596,1,92,100,0,-1,2491,1,0,-0.6,1,0.8,0.3633199,0.008202717,8,0.126767857275384
"7523",32,22,0,1,83,2,0.077,1,1,0.7,734,1,82,100,1,1,3295,1,1,1,1,0.7,0.3633199,0.008202717,18,0.126767857275384
"7524",32,22,0,1,84,2,0.077,1,1,0.8,690,1,92,92,1,0.8,2305,1,1,0.6,1,0.8,0.3633199,0.008202717,0,0.126767857275384
"7525",32,22,0,1,85,2,0.077,1,1,1,1176,1,100,100,1,1,3011,1,1,0.9,1,1,0.3633199,0.008202717,0,0.126767857275384
"7526",32,22,0,1,86,2,0.077,1,0,-0.9,883,0,-62,100,1,1,3743,1,1,0.9,1,0.9,0.3633199,0.008202717,162,0.126767857275384
"7527",32,22,0,1,87,2,0.077,1,0,-0.8,860,0,-28,28,0,-0.6,3185,0,1,0.6,1,0.8,0.3633199,0.008202717,56,0.126767857275384
"7528",32,22,0,1,88,2,0.077,1,0,-1,960,0,-100,-100,0,-1,2530,0,1,0.6,1,1,0.3633199,0.008202717,0,0.126767857275384
"7529",32,22,0,1,89,2,0.077,1,1,0.9,653,1,98,100,1,1,2613,1,1,1,1,0.9,0.3633199,0.008202717,2,0.126767857275384
"7530",32,22,0,1,90,2,0.077,0,1,0.7,506,0,2,100,0,-1,2811,1,0,-0.9,1,0.7,0.3633199,0.008202717,98,0.126767857275384
"7531",32,22,0,1,91,2,0.077,1,0,-0.9,880,0,-62,98,1,0.9,3480,1,1,0.9,1,0.9,0.3633199,0.008202717,160,0.126767857275384
"7532",32,22,0,1,92,2,0.077,0,0,-1,925,1,100,100,0,-1,2405,1,0,-0.8,1,1,0.3633199,0.008202717,0,0.126767857275384
"7533",32,22,0,1,93,2,0.077,0,0,-1,1074,1,100,100,0,-1,2579,1,0,-0.9,1,1,0.3633199,0.008202717,0,0.126767857275384
"7534",32,22,0,1,94,2,0.077,0,0,-1,925,1,100,100,0,-1,2925,1,0,-0.9,1,1,0.3633199,0.008202717,0,0.126767857275384
"7535",32,22,0,1,95,2,0.077,0,0,-1,937,1,100,100,0,-1,2427,1,0,-0.7,1,1,0.3633199,0.008202717,0,0.126767857275384
"7536",32,22,0,1,96,2,0.077,0,0,-0.9,854,1,98,100,0,-1,2549,1,0,-1,1,0.9,0.3633199,0.008202717,2,0.126767857275384
"7537",32,22,0,1,97,2,0.077,0,0,-0.7,497,1,82,100,0,-1,2437,1,0,-0.6,1,0.7,0.3633199,0.008202717,18,0.126767857275384
"7538",32,22,0,1,98,2,0.077,0,0,-0.9,860,1,98,100,0,-1,2565,1,0,-0.7,1,0.9,0.3633199,0.008202717,2,0.126767857275384
"7539",32,22,0,1,99,2,0.077,1,1,0.7,399,1,82,100,1,1,2284,1,1,0.6,1,0.7,0.3633199,0.008202717,18,0.126767857275384
"7540",32,22,0,1,100,2,0.077,0,0,-0.6,328,1,68,100,0,-1,2278,1,0,-0.9,1,0.6,0.3633199,0.008202717,32,0.126767857275384
"7541",32,22,0,1,101,2,0.077,0,0,-0.7,529,1,82,100,0,-1,2474,1,0,-1,1,0.7,0.3633199,0.008202717,18,0.126767857275384
"7542",32,22,0,1,102,2,0.077,0,0,-0.8,661,1,92,100,0,-1,2411,1,0,-1,1,0.8,0.3633199,0.008202717,8,0.126767857275384
"7543",32,22,0,1,103,2,0.077,1,0,-0.8,593,0,-28,100,1,1,4323,1,1,1,1,0.8,0.3633199,0.008202717,128,0.126767857275384
"7544",32,22,0,1,104,2,0.077,1,1,0.7,568,1,82,100,1,1,2493,1,1,0.7,1,0.7,0.3633199,0.008202717,18,0.126767857275384
"7545",32,22,0,1,105,2,0.077,0,0,-0.7,372,1,82,100,0,-1,2307,1,0,-0.8,1,0.7,0.3633199,0.008202717,18,0.126767857275384
"7546",32,22,0,1,106,2,0.077,0,0,-0.8,630,1,92,100,0,-1,2365,1,0,-0.8,1,0.8,0.3633199,0.008202717,8,0.126767857275384
"7547",32,22,0,1,107,2,0.077,0,1,0.7,553,0,2,100,0,-1,3574,1,0,-0.8,1,0.7,0.3633199,0.008202717,98,0.126767857275384
"7548",32,22,0,1,108,2,0.077,1,1,0.6,340,1,68,100,1,1,2445,1,1,0.6,1,0.6,0.3633199,0.008202717,32,0.126767857275384
"7549",32,22,0,1,109,2,0.077,0,0,-0.8,575,1,92,100,0,-1,2690,1,0,-1,1,0.8,0.3633199,0.008202717,8,0.126767857275384
"7550",32,22,0,1,110,2,0.077,1,0,-0.7,475,0,2,100,1,1,2825,1,1,0.7,1,0.7,0.3633199,0.008202717,98,0.126767857275384
"7551",32,22,0,1,111,2,0.077,0,0,-0.7,515,1,82,100,0,-1,2350,1,0,-1,1,0.7,0.3633199,0.008202717,18,0.126767857275384
"7552",32,22,0,1,112,2,0.077,0,0,-0.7,366,1,82,100,0,-1,2276,1,0,-1,1,0.7,0.3633199,0.008202717,18,0.126767857275384
"7553",32,22,0,1,113,2,0.077,0,0,-0.8,585,1,92,-100,1,1,3345,0,1,0.7,0,0.8,0.3633199,0.008202717,-192,0.126767857275384
"7554",32,22,0,1,114,2,0.077,0,0,-0.8,542,1,92,100,0,-1,2192,1,0,-0.8,1,0.8,0.3633199,0.008202717,8,0.126767857275384
"7555",32,22,0,1,115,2,0.077,1,1,1,1390,1,100,68,1,0.6,4245,1,0,-0.6,0,1,0.3633199,0.008202717,-32,0.126767857275384
"7556",32,22,0,1,116,2,0.077,0,0,-0.8,595,1,92,100,0,-1,2445,1,0,-0.8,1,0.8,0.3633199,0.008202717,8,0.126767857275384
"7557",32,22,0,1,117,2,0.077,0,1,0.9,766,0,-62,100,0,-1,3527,1,0,-1,1,0.9,0.3633199,0.008202717,162,0.126767857275384
"7558",32,22,0,1,118,2,0.077,0,1,0.9,668,0,-62,100,0,-1,3373,1,0,-1,1,0.9,0.3633199,0.008202717,162,0.126767857275384
"7559",32,22,0,1,119,2,0.077,0,0,-1,791,1,100,100,0,-1,2431,1,0,-0.9,1,1,0.3633199,0.008202717,0,0.126767857275384
"7560",32,22,0,1,120,2,0.077,1,1,0.9,770,1,98,100,1,1,2440,1,1,1,1,0.9,0.3633199,0.008202717,2,0.126767857275384
"7561",32,22,0,2,121,1,0.077,1,0,-0.8,1233,0,-28,-28,0,-0.8,2808,0,1,0.7,1,0.8,0.3633199,0.008202717,0,0.126767857275384
"7562",32,22,0,2,122,1,0.077,1,1,0.6,378,1,68,100,1,1,2423,1,1,0.9,1,0.6,0.3633199,0.008202717,32,0.126767857275384
"7563",32,22,0,2,123,1,0.077,1,0,-0.8,557,0,-28,-100,0,-1,2247,0,0,-0.9,0,0.8,0.3633199,0.008202717,-72,0.126767857275384
"7564",32,22,0,2,124,1,0.077,1,1,0.7,386,1,82,100,1,1,2266,1,0,-0.6,0,0.7,0.3633199,0.008202717,18,0.126767857275384
"7565",32,22,0,2,125,1,0.077,1,1,0.9,644,1,98,100,1,1,2489,1,1,0.6,1,0.9,0.3633199,0.008202717,2,0.126767857275384
"7566",32,22,0,2,126,1,0.077,1,1,1,1012,1,100,100,1,1,2677,1,0,-0.9,0,1,0.3633199,0.008202717,0,0.126767857275384
"7567",32,22,0,2,127,1,0.077,1,1,0.8,505,1,92,92,1,0.8,1825,1,0,-0.9,0,0.8,0.3633199,0.008202717,0,0.126767857275384
"7568",32,22,0,2,128,1,0.077,0,1,0.9,903,0,-62,-100,1,1,2808,0,1,0.8,0,0.9,0.3633199,0.008202717,-38,0.126767857275384
"7569",32,22,0,2,129,1,0.077,1,1,0.7,769,1,82,-100,0,-1,3164,0,1,0.7,1,0.7,0.3633199,0.008202717,-182,0.126767857275384
"7570",32,22,0,2,130,1,0.077,0,0,-0.8,590,1,92,100,0,-1,2455,1,0,-0.9,1,0.8,0.3633199,0.008202717,8,0.126767857275384
"7571",32,22,0,2,131,1,0.077,1,1,0.7,561,1,82,98,1,0.9,4426,1,1,0.9,1,0.7,0.3633199,0.008202717,16,0.126767857275384
"7572",32,22,0,2,132,1,0.077,0,0,-0.8,641,1,92,92,0,-0.8,2296,1,1,0.6,0,0.8,0.3633199,0.008202717,0,0.126767857275384
"7573",32,22,0,2,133,1,0.077,1,0,-0.8,635,0,-28,-100,0,-1,2505,0,0,-0.8,0,0.8,0.3633199,0.008202717,-72,0.126767857275384
"7574",32,22,0,2,134,1,0.077,0,1,0.7,483,0,2,-28,1,0.8,2363,0,1,0.9,0,0.7,0.3633199,0.008202717,-30,0.126767857275384
"7575",32,22,0,2,135,1,0.077,1,0,-0.7,393,0,2,2,0,-0.7,1868,0,1,0.8,1,0.7,0.3633199,0.008202717,0,0.126767857275384
"7576",32,22,0,2,136,1,0.077,1,0,-0.7,421,0,2,2,0,-0.7,3056,0,1,1,1,0.7,0.3633199,0.008202717,0,0.126767857275384
"7577",32,22,0,2,137,1,0.077,0,1,0.8,616,0,-28,-100,1,1,2681,0,1,0.9,0,0.8,0.3633199,0.008202717,-72,0.126767857275384
"7578",32,22,0,2,138,1,0.077,1,0,-0.7,536,0,2,2,0,-0.7,2431,0,0,-0.7,0,0.7,0.3633199,0.008202717,0,0.126767857275384
"7579",32,22,0,2,139,1,0.077,0,1,0.8,649,0,-28,-28,1,0.8,2259,0,0,-1,1,0.8,0.3633199,0.008202717,0,0.126767857275384
"7580",32,22,0,2,140,1,0.077,1,0,-1,780,0,-100,-100,0,-1,2815,0,1,0.6,1,1,0.3633199,0.008202717,0,0.126767857275384
"7581",32,22,0,2,141,1,0.077,0,1,0.7,356,0,2,2,1,0.7,2936,0,0,-0.7,1,0.7,0.3633199,0.008202717,0,0.126767857275384
"7582",32,22,0,2,142,1,0.077,1,1,0.7,812,1,82,82,1,0.7,2402,1,0,-0.7,0,0.7,0.3633199,0.008202717,0,0.126767857275384
"7583",32,22,0,2,143,1,0.077,1,1,0.8,529,1,92,98,1,0.9,2104,1,1,0.8,1,0.8,0.3633199,0.008202717,6,0.126767857275384
"7584",32,22,0,2,144,1,0.077,0,0,-0.7,767,1,82,82,0,-0.7,2417,1,1,0.9,0,0.7,0.3633199,0.008202717,0,0.126767857275384
"7585",32,22,0,2,145,1,0.077,0,1,0.8,629,0,-28,-28,1,0.8,2144,0,0,-0.8,1,0.8,0.3633199,0.008202717,0,0.126767857275384
"7586",32,22,0,2,146,1,0.077,1,1,0.7,343,1,82,82,1,0.7,1658,1,0,-0.7,0,0.7,0.3633199,0.008202717,0,0.126767857275384
"7587",32,22,0,2,147,1,0.077,0,1,0.7,443,0,2,2,1,0.7,1933,0,0,-0.7,1,0.7,0.3633199,0.008202717,0,0.126767857275384
"7588",32,22,0,2,148,1,0.077,0,0,-0.9,754,1,98,98,0,-0.9,2334,1,1,0.8,0,0.9,0.3633199,0.008202717,0,0.126767857275384
"7589",32,22,0,2,149,1,0.077,0,0,-1,883,1,100,100,0,-1,2293,1,0,-0.9,1,1,0.3633199,0.008202717,0,0.126767857275384
"7590",32,22,0,2,150,1,0.077,1,0,-0.8,744,0,-28,-100,0,-1,2660,0,0,-0.9,0,0.8,0.3633199,0.008202717,-72,0.126767857275384
"7591",32,22,0,2,151,1,0.077,0,1,1,790,0,-100,-100,1,1,2309,0,0,-0.6,1,1,0.3633199,0.008202717,0,0.126767857275384
"7592",32,22,0,2,152,1,0.077,1,1,0.9,599,1,98,98,1,0.9,1944,1,1,0.6,1,0.9,0.3633199,0.008202717,0,0.126767857275384
"7593",32,22,0,2,153,1,0.077,0,0,-0.8,630,1,92,92,0,-0.8,2095,1,1,0.7,0,0.8,0.3633199,0.008202717,0,0.126767857275384
"7594",32,22,0,2,154,1,0.077,0,1,0.8,585,0,-28,-28,1,0.8,1940,0,0,-0.8,1,0.8,0.3633199,0.008202717,0,0.126767857275384
"7595",32,22,0,2,155,1,0.077,0,1,0.9,684,0,-62,-62,1,0.9,2205,0,0,-0.7,1,0.9,0.3633199,0.008202717,0,0.126767857275384
"7596",32,22,0,2,156,1,0.077,0,0,-0.6,459,1,68,92,0,-0.8,2069,1,0,-0.8,1,0.6,0.3633199,0.008202717,24,0.126767857275384
"7597",32,22,0,2,157,1,0.077,1,1,0.8,475,1,92,100,1,1,2395,1,1,0.6,1,0.8,0.3633199,0.008202717,8,0.126767857275384
"7598",32,22,0,2,158,1,0.077,0,0,-0.7,387,1,82,2,1,0.7,2377,0,1,1,0,0.7,0.3633199,0.008202717,-80,0.126767857275384
"7599",32,22,0,2,159,1,0.077,1,1,0.9,770,1,98,98,1,0.9,2605,1,0,-0.6,0,0.9,0.3633199,0.008202717,0,0.126767857275384
"7600",32,22,0,2,160,1,0.077,1,1,0.7,406,1,82,82,1,0.7,1936,1,0,-0.9,0,0.7,0.3633199,0.008202717,0,0.126767857275384
"7601",32,22,0,2,161,1,0.077,0,0,-0.7,546,1,82,82,0,-0.7,2026,1,1,0.7,0,0.7,0.3633199,0.008202717,0,0.126767857275384
